 frequency       Tmag            Tphase         
 1.99526231e+05  8.09095975e+00 -9.09753791e+01 
 2.23872114e+05  7.09080478e+00 -9.11062442e+01 
 2.51188643e+05  6.09060936e+00 -9.12517865e+01 
 2.81838293e+05  5.09036309e+00 -9.14139368e+01 
 3.16227766e+05  4.09005285e+00 -9.15948452e+01 
 3.54813389e+05  3.08966213e+00 -9.17969117e+01 
 3.98107171e+05  2.08917016e+00 -9.20228148e+01 
 4.46683592e+05  1.08855075e+00 -9.22755497e+01 
 5.01187234e+05  8.77709709e-02 -9.25584656e+01 
 5.62341325e+05 -9.13210620e-01 -9.28753111e+01 
 6.30957344e+05 -1.91444625e+00 -9.32302824e+01 
 7.07945784e+05 -2.91600145e+00 -9.36280785e+01 
 7.94328235e+05 -3.91795880e+00 -9.40739622e+01 
 8.91250938e+05 -4.92042211e+00 -9.45738279e+01 
 1.00000000e+06 -5.92352187e+00 -9.51342784e+01 
 1.12201845e+06 -6.92742218e+00 -9.57627076e+01 
 1.25892541e+06 -7.93232903e+00 -9.64673959e+01 
 1.41253754e+06 -8.93850137e+00 -9.72576138e+01 
 1.58489319e+06 -9.94626435e+00 -9.81437379e+01 
 1.77827941e+06 -1.09560258e+01 -9.91373791e+01 
 1.99526231e+06 -1.19682976e+01 -1.00251527e+02 
 2.23872114e+06 -1.29837224e+01 -1.01500710e+02 
 2.51188643e+06 -1.40031065e+01 -1.02901178e+02 
 2.81838293e+06 -1.50274635e+01 -1.04471110e+02 
 3.16227766e+06 -1.60580705e+01 -1.06230860e+02 
 3.54813389e+06 -1.70965442e+01 -1.08203248e+02 
 3.98107171e+06 -1.81449477e+01 -1.10413911e+02 
 4.46683592e+06 -1.92059489e+01 -1.12891687e+02 
 5.01187234e+06 -2.02830596e+01 -1.15668956e+02 
 5.62341325e+06 -2.13809944e+01 -1.18781645e+02 
 6.30957344e+06 -2.25061685e+01 -1.22268320e+02 
 7.07945784e+06 -2.36672781e+01 -1.26167590e+02 
 7.94328235e+06 -2.48758181e+01 -1.30513541e+02 
 8.91250938e+06 -2.61464483e+01 -1.35329931e+02 
 1.00000000e+07 -2.74973980e+01 -1.40623695e+02 
 1.12201845e+07 -2.89512251e+01 -1.46375287e+02 
 1.25892541e+07 -3.05357970e+01 -1.52519858e+02 
 1.41253754e+07 -3.22844737e+01 -1.58912151e+02 
 1.58489319e+07 -3.42332338e+01 -1.65269338e+02 
 1.77827941e+07 -3.64102703e+01 -1.71092631e+02 
 1.99526231e+07 -3.88098104e+01 -1.75596808e+02 
 2.23872114e+07 -4.13403315e+01 -1.77773490e+02 
 2.51188643e+07 -4.37635620e+01 -1.76911112e+02 
 2.81838293e+07 -4.57422784e+01 -1.73735917e+02 
 3.16227766e+07 -4.71155168e+01 -1.70742326e+02 
 3.54813389e+07 -4.80649661e+01 -1.70175977e+02 
 3.98107171e+07 -4.88783989e+01 -1.72496537e+02 
 4.46683592e+07 -4.97306487e+01 -1.77082762e+02 
 5.01187234e+07 -5.06792464e+01 -1.83184701e+02 
 5.62341325e+07 -5.17215352e+01 -1.90247417e+02 
 6.30957344e+07 -5.28325585e+01 -1.97914500e+02 
 7.07945784e+07 -5.39820791e+01 -2.05964239e+02 
 7.94328235e+07 -5.51410536e+01 -2.14254211e+02 
 8.91250938e+07 -5.62837940e+01 -2.22684626e+02 
 1.00000000e+08 -5.73885654e+01 -2.31176455e+02 
 1.12201845e+08 -5.84376850e+01 -2.39659403e+02 
 1.25892541e+08 -5.94174804e+01 -2.48066154e+02 
 1.41253754e+08 -6.03181877e+01 -2.56330554e+02 
 1.58489319e+08 -6.11337787e+01 -2.64388172e+02 
 1.77827941e+08 -6.18616926e+01 -2.72178177e+02 
 1.99526231e+08 -6.25024554e+01 -2.79645739e+02 
 2.23872114e+08 -6.30591951e+01 -2.86744363e+02 
 2.51188643e+08 -6.35370766e+01 -2.93437707e+02 
 2.81838293e+08 -6.39427018e+01 -2.99700609e+02 
 3.16227766e+08 -6.42835235e+01 -3.05519223e+02 
 3.54813389e+08 -6.45673214e+01 -3.10890332e+02 
 3.98107171e+08 -6.48017744e+01 -3.15820021e+02 
 4.46683592e+08 -6.49941436e+01 -3.20321981e+02 
 5.01187234e+08 -6.51510670e+01 -3.24415673e+02 
 5.62341325e+08 -6.52784503e+01 -3.28124563e+02 
 6.30957344e+08 -6.53814329e+01 -3.31474557e+02 
 7.07945784e+08 -6.54644085e+01 -3.34492710e+02 
 7.94328235e+08 -6.55310794e+01 -3.37206214e+02 
 8.91250938e+08 -6.55845287e+01 -3.39641650e+02 
 1.00000000e+09 -6.56273001e+01 -3.41824472e+02 
